Date,Price,Market Cap,24 Hour Trading Vol
2020-08-19,2.9366649977840584,0.0,82413981.29681122
2020-08-20,2.9366649977840584,0.0,82413981.29681122
2020-08-21,2.89879087042457,0.0,49511744.88463916
2020-08-22,2.8719231582885576,0.0,51233752.827103466
2020-08-23,4.481388823739925,4028277492.3881054,473920951.2911821
2020-08-24,3.966082765910088,3630430965.6868463,335685225.4482104
2020-08-25,4.576939499077849,4162344881.7015166,395502571.8989607
2020-08-26,5.49394714760662,4910960800.05402,729611892.217292
2020-08-27,6.067730199404114,5508438431.636099,853376793.3117362
2020-08-28,5.638530633373319,5147685413.841153,995432623.197182
2020-08-29,6.162322869842559,5563188700.133332,584978197.1298553
2020-08-30,6.148507935787226,5580674883.763024,407313299.8601509
2020-08-31,5.901759394871453,5350103716.769489,366896197.48982257
2020-09-01,6.29879772167723,5712939724.608923,430398059.7192618
2020-09-02,6.229619252395945,5693335995.934683,472601408.5536825
2020-09-03,6.158884269227721,5597505846.232816,485766767.0734896
2020-09-04,5.683421169603046,5294708814.664548,630783985.0451007
2020-09-05,5.1340152181772725,4675680671.656081,676657581.6459368
2020-09-06,4.13019788733723,3750820473.971468,595268790.8541288
2020-09-07,4.78962789693905,4394131227.7377405,511543436.75403696
2020-09-08,4.594930909671461,4190737575.784357,365705934.9831117
2020-09-09,4.282524684960109,3891004373.7933354,234920666.902606
2020-09-10,4.703108697943335,4298181268.775718,274399152.6284701
2020-09-11,4.577765287676936,4177237545.060083,254092704.72602597
2020-09-12,4.625864199988795,4216287873.46031,212155209.23847777
2020-09-13,5.139290011153086,4663414090.094169,317307477.3197743
2020-09-14,5.294815256024742,4819470920.959559,413410119.8047527
2020-09-15,5.339198957352251,4874640596.625649,368584203.1748962
2020-09-16,5.113838698353973,4673343463.456086,301361216.948819
2020-09-17,5.075261806582743,4634502327.79378,272070780.6235744
2020-09-18,5.323352024016255,4871310608.622429,299530704.4441
2020-09-19,5.242095138770248,4771593286.01857,218845784.12899387
2020-09-20,4.924359684930011,4511663057.978728,180793689.67015743
2020-09-21,4.673545848129287,4287331139.3953447,277405320.53644466
2020-09-22,4.089749652347997,3770969365.206551,376122862.04748017
2020-09-23,4.168355680932848,3807699809.7726593,207312314.2506692
2020-09-24,4.0160363563658406,3701917991.062916,208272484.1319433
2020-09-25,4.389748821648701,4024415210.879658,212165515.133046
2020-09-26,4.41286272780764,4036996777.528928,176573807.95552978
2020-09-27,4.340299971503735,3981431937.9363737,124028159.47280042
2020-09-28,4.306460643533152,3966805487.8693743,123873259.31149642
2020-09-29,4.420033114111349,4015168631.8723865,192688341.9893024
2020-09-30,4.491527362227763,4123709369.604509,200465046.6652287
2020-10-01,4.347197258520258,3998481295.7904816,131549097.16661954
2020-10-02,4.338624033430472,3982054342.146103,185800897.37967396
2020-10-03,4.122609864205513,3786983100.945344,205627933.5663356
2020-10-04,4.066948359187792,3739978579.440465,104601491.5893746
2020-10-05,4.176764230629664,3849818336.1017737,89731299.09326749
2020-10-06,4.1602369454029935,3833319535.2399874,132019868.42462732
2020-10-07,3.748835471706956,3440251736.5558577,210625817.4318396
2020-10-08,3.852999443688667,3541978347.8554893,216001362.3925385
2020-10-09,4.101843106713311,3769762007.0828257,214716289.57457
2020-10-10,4.258895921902619,3921415690.922872,182371173.03073755
2020-10-11,4.254212996164335,3919459351.7433486,163446062.4110077
2020-10-12,4.250188243961778,3916199449.3647904,124735788.7091246
2020-10-13,4.316288996695248,3977129133.275724,188455914.277421
2020-10-14,4.248906706000911,3915494879.776031,155609893.3297254
2020-10-15,4.194644023662828,3867261708.426941,168709011.56224796
2020-10-16,4.094854852342111,3777390476.471873,143464781.4780979
2020-10-17,3.902291340576514,3609407515.0339217,161294195.66031703
2020-10-18,3.9644790925219424,3658072954.95262,69398889.68866682
2020-10-19,4.106552351478096,3790640346.140289,84816935.22137997
2020-10-20,3.991640613782067,3671134189.284116,95007120.32225177
2020-10-21,3.9071668227555576,3604225667.8517904,148089643.50211453
2020-10-22,4.13130490955701,3812512446.0483255,174236165.96079922
2020-10-23,4.264652281323652,3939180404.081174,146291489.18888167
2020-10-24,4.256187304957874,3933812312.373021,164831205.4380136
2020-10-25,4.350430279896141,4020658006.777102,120332452.89074594
2020-10-26,4.3340414314672575,4012939180.8089256,108292827.394825
2020-10-27,4.687976438792263,4329655077.176312,274074972.02018064
2020-10-28,4.682587970002437,4340749573.937261,265898434.61678487
2020-10-29,4.360419431708068,4034473421.2102537,202108505.0069216
2020-10-30,4.0535048878831885,3764515251.518611,200320469.3863818
2020-10-31,4.090725680953809,3791580626.3780174,159228530.14780968
2020-11-01,4.178017676018528,3874741303.681628,91136861.76934384
2020-11-02,4.2018859212030994,3895006456.472724,81646034.91053519
2020-11-03,4.02450724653999,3739887980.073733,140951326.24756223
2020-11-04,4.025233393564967,3734301175.476793,122070013.903054
2020-11-05,4.08136926366573,3787360078.116946,167238369.00696442
2020-11-06,4.233078491744799,3937088642.149855,147107170.64734727
2020-11-07,4.570121705410882,4258511485.891999,189796195.46608785
2020-11-08,4.237073500377915,3945482202.1835647,278868817.51144844
2020-11-09,4.36318980541015,4078246608.5763006,128160233.80415396
2020-11-10,4.339818011981211,4036915102.2553153,140530467.26834425
2020-11-11,4.409560532264164,4109275213.3344407,127503833.19442774
2020-11-12,4.4487908956059,4142055650.215431,150334795.18311763
2020-11-13,4.387897880183851,4082668445.386233,116847228.49038725
2020-11-14,4.543670476701079,4230663243.511702,114376307.5174001
2020-11-15,4.467036595848679,4162232116.849596,105545036.03024603
2020-11-16,4.371535464067909,4077484365.323717,101700104.16889995
2020-11-17,4.489781697889019,4179039016.9363775,134948395.12151504
2020-11-18,4.830331992396186,4503849621.370429,262107641.97021005
2020-11-19,4.685764153907629,4363793226.847716,231442094.2624644
2020-11-20,4.754053430688043,4437744294.637405,254597411.67709655
2020-11-21,5.2291137797130105,4882026485.544076,453367042.8198105
2020-11-22,5.757536694549964,5380273377.455998,434969224.6240124
2020-11-23,5.494676717392706,5170209964.717677,402300034.3749447
2020-11-24,5.895639961337506,5467632721.652316,459048675.4013789
2020-11-25,5.7134397129088965,5349446030.631042,495215338.3077189
2020-11-26,5.304069822023128,4944330443.97678,338334053.3515652
2020-11-27,4.799368169183063,4481218213.242744,590290526.5461713
2020-11-28,4.789256503946778,4472460027.798345,348738180.8792862
2020-11-29,4.889793511050391,4574371937.667865,165147373.40301624
2020-11-30,5.185800478185966,4847631627.853293,180449728.82591808
2020-12-01,5.354461939485786,5021807204.881335,281162258.87326753
2020-12-02,5.103662736678471,4783025652.238981,283997579.19488394
2020-12-03,5.4791688023995855,5133075936.979941,221443721.34281644
2020-12-04,5.410465394503286,5064584908.140408,180056113.46700332
2020-12-05,5.050151461894864,4723585460.440241,187447411.29744184
2020-12-06,5.192111883448054,4859029118.679096,163925878.93170908
2020-12-07,5.1276943188376345,4812002430.024476,124802254.50752078
2020-12-08,5.060144766864494,4750708655.5933,122459164.11119732
2020-12-09,4.739434958246353,4473125093.332668,177229440.09950307
2020-12-10,4.863467872055046,4580216020.823783,188894951.16754755
2020-12-11,4.799326849064115,4520011663.465658,124920916.15278496
2020-12-12,4.627222115400451,4350296965.757761,151211192.49292222
2020-12-13,4.737725656552705,4455620171.257192,124398004.61164066
2020-12-14,4.8891194895528125,4593849679.408428,149377920.07492235
2020-12-15,4.898343040590993,4612926971.9815445,127483634.08531529
2020-12-16,5.262614123384493,4983814223.593981,226657411.00945663
2020-12-17,5.358418752997773,5051770600.273088,280617074.9084628
2020-12-18,5.346437615969691,5043374200.259078,388878613.38309264
2020-12-19,5.364309779253039,5047179446.47409,238147666.04239407
2020-12-20,5.338112956518199,5043012871.235929,221959265.0973418
2020-12-21,5.182239119670477,4884986668.975207,235826101.90278256
2020-12-22,4.892651644964082,4642851803.926471,328011704.8498074
2020-12-23,5.153342961453958,4875242737.61714,332723854.8795314
2020-12-24,4.738927848976903,4489530313.422168,322787689.4904395
2020-12-25,5.135446440741811,4859778621.300656,298616200.23050565
2020-12-26,5.211168044078331,4939071509.721283,215984215.3337366
2020-12-27,5.211078203647316,4920780281.244822,389881571.4915692
2020-12-28,5.170288678373178,4917775037.589005,599564761.8727797
2020-12-29,6.609020866254324,6274967873.493339,1001838592.4843612
2020-12-30,7.574707918682685,7217589339.709585,1623438090.7900755
2020-12-31,7.279015190253465,6890483558.510944,1162860045.9212942
2021-01-01,9.361037070164066,8790589451.482008,1926142318.8993368
2021-01-02,8.309384385343932,7876734640.506003,1589686202.433354
2021-01-03,9.223083455454598,8778072861.213175,1884370500.0352185
2021-01-04,10.27944456603755,9839572847.117577,2026241252.0596156
2021-01-05,9.259346327220705,8767297086.336569,1788452339.2778962
2021-01-06,9.739198196297943,9268615029.823357,1101026826.544137
2021-01-07,10.097684412122383,9667925163.928446,1383529724.4738815
2021-01-08,9.646132180213604,9154780364.803495,1357811528.895877
2021-01-09,9.314730658380784,8872846060.524126,1132451712.0402448
2021-01-10,9.778410809521535,9332171957.95746,753225124.2942744
2021-01-11,9.32941019974151,8899676317.009953,837525001.2664026
2021-01-12,8.288132976060027,7889136044.384198,1814162155.3060696
2021-01-13,8.263019571221426,7874265559.834409,845668469.3126857
2021-01-14,11.02499584700394,10463214371.418743,2072789652.8729303
2021-01-15,14.38916681553055,13710583025.260971,3706157857.031596
2021-01-16,13.197430651795004,12518186422.369808,4067988418.441339
2021-01-17,18.284968089036077,17454759345.0311,7335372449.691468
2021-01-18,16.941180662094123,16170957365.959196,4336834538.540487
2021-01-19,16.417059963410804,15611727621.338997,2342725151.713157
2021-01-20,16.500379490310053,15867491203.42768,2101304751.9949408
2021-01-21,17.970988693677562,17124488269.973804,3098835544.885705
2021-01-22,16.003304708570408,15578426592.67866,3129318087.8445983
2021-01-23,17.15345552433555,16466661831.919771,2765854645.4363594
2021-01-24,18.60031904580909,17702992560.13173,2215949804.953305
2021-01-25,17.99637972827149,17273184189.924995,1518953639.2466738
2021-01-26,17.255294680478368,16515904649.551546,1654796100.7896483
2021-01-27,17.114219195402026,16415459288.594055,1296758574.747851
2021-01-28,15.458076344001167,14798283723.45466,1336945930.4510188
2021-01-29,16.953589906577026,16254766558.700006,1520805815.1531267
